"OrderID","LineNo","ProductID","Quantity","UnitPrice","Discount"
"13675","1","11","6","26.5117168118416","0.2"
"13675","2","28","11","43.1969268308253","0"
"13676","1","26","15","32.2729402058538","0"
"13676","2","41","31","9.57663288639964","0"
"13676","3","17","10","28.1359181646127","0"
"13676","4","35","8","5.93980494586267","0"
"13677","1","54","16","31.2961861226505","0"
"13677","2","39","7","51.8974411439308","0"
"13678","1","52","18","74.1895611978318","0.1"
"13678","2","19","14","8.94991319296408","0.1"
"13678","3","31","4","7.99306502222602","0.1"
"13678","4","24","24","4.0690210088962","0.1"
"13679","1","19","45","8.08494395924215","0"
"13679","2","65","39","9.9332019569587","0"
"13679","3","71","2","27.0509144896566","0"
"13680","1","40","23","17.831358272069","0"
"13680","2","26","7","31.1020956884935","0"
"13681","1","52","19","87.0581747766614","0"
"13681","2","62","34","29.5273463893564","0"
"13681","3","10","14","6.91676110126009","0"
"13682","1","10","25","7.11407101980231","0.2"
"13682","2","54","7","32.7954949368373","0.2"
"13683","1","64","39","35.1131367769466","0.1"
"13683","2","55","133","39.1090390979737","0.1"
"13683","3","77","61","12.2221853388871","0.1"
"13683","4","65","31","10.4147478587159","0.1"
"13684","1","28","15","57.9449054376524","0"
"13684","2","44","97","95.5046302497547","0.05"
"13685","1","70","26","33.2384851574665","0.1"
"13685","2","48","16","39.2133295153811","0.1"
"13686","1","46","11","14.1487583853419","0.2"
"13686","2","33","23","32.9428484711343","0.2"
"13686","3","16","23","10.4963220101784","0.2"
"13687","1","61","23","26.0905874348274","0"
"13687","2","71","27","27.1634714041101","0"
"13687","3","53","45","60.7740001145457","0"
"13687","4","39","18","63.2904006970449","0"
"13688","1","21","49","7.89854663626947","0.15"
"13688","2","49","26","17.2581954794658","0.15"
"13689","1","59","44","8.67342616252687","0"
"13690","1","28","35","49.7653549026138","0"
"13690","2","26","35","29.1321988338397","0"
"13690","3","56","18","41.6380807153639","0"
"13690","4","71","58","31.0220224377364","0"
"13690","5","43","23","13.0532078433085","0"
"13691","1","46","23","10.5797376997105","0.05"
"13691","2","72","46","11.3127245353332","0"
"13691","3","7","19","34.4768747743488","0.05"
"13692","1","75","5","8.55150508492767","0.25"
"13692","2","68","24","12.7732708528654","0.25"
"13693","1","30","27","32.2052827885438","0.25"
"13693","2","21","38","11.6359138253954","0.25"
"13693","3","55","57","41.5871808526304","0.25"
"13694","1","13","1","24.1677388884902","0"
"13694","2","23","19","7.58308529170052","0"
"13695","1","42","44","15.4976825008753","0"
"13695","2","19","19","10.0849656651052","0"
"13696","1","4","19","27.4157924410778","0.2"
"13696","2","56","35","48.2072241360086","0.2"
"13696","3","60","23","6.34273357949009","0"
"13696","4","43","4","13.6895292314091","0"
"13697","1","29","19","132.471762181055","0.1"
"13697","2","45","31","10.1969960565758","0.1"
"13697","3","40","21","19.1751092025988","0"
"13697","4","24","26","4.37014116710391","0"
"13697","5","50","26","14.9932507615152","0"
"13698","1","46","6","13.0491291288441","0"
"13698","2","11","11","28.3336786907308","0"
"13699","1","25","10","15.0689094092175","0"
"13699","2","24","24","5.14985016956912","0"
"13700","1","43","14","14.3434736501444","0"
"13700","2","30","8","29.1448493926575","0"
"13701","1","2","38","18.2445473325165","0.15"
"13701","2","16","33","9.93268066622194","0.15"
"13701","3","44","2","70.837883663495","0.15"
"13702","1","64","7","44.4882067428759","0"
"13702","2","23","14","10.8928255586432","0"
"13702","3","18","28","30.7957660855467","0"
"13703","1","56","18","41.5893336798757","0"
"13703","2","7","27","41.5057790165309","0"
"13704","1","24","79","3.66299035701853","0.05"
"13704","2","51","18","79.2831970114584","0"
"13705","1","71","11","30.7983893512966","0"
"13705","2","33","11","25.1051248574794","0"
"13706","1","75","12","6.67034044751603","0"
"13706","2","14","15","21.5496581954483","0"
"13706","3","28","22","38.3522720095057","0"
"13706","4","40","26","15.5786981356141","0"
"13707","1","76","38","356.81047252239","0.15"
"13707","2","31","31","8.00555608912749","0.15"
"13707","3","66","54","14.8244669147753","0.15"
"13708","1","55","2","45.7579004705212","0.05"
"13708","2","70","14","31.7776705180506","0"
"13709","1","1","17","20.2723659715716","0"
"13709","2","39","23","54.8343011358001","0.25"
"13709","3","21","24","8.66209100253795","0.25"
"13710","1","10","24","7.87717820728866","0.05"
"13711","1","38","35","88.2517753450165","0"
"13711","2","64","35","37.0026403667621","0"
"13711","3","53","33","69.5539151539453","0"
"13711","4","59","70","8.73275061196625","0"
"13712","1","47","28","29.9743535861223","0"
"13712","2","59","11","9.38067044179297","0"
"13713","1","60","42","5.31103577798515","0"
"13713","2","49","25","19.6570562485974","0"
"13714","1","40","11","15.869317411579","0"
"13715","1","34","38","7.37769046926656","0.05"
"13715","2","77","33","12.9755131128226","0.05"
"13716","1","40","9","16.2919041757396","0"
"13716","2","51","3","80.538674120939","0"
"13716","3","21","12","8.48241532628184","0"
"13717","1","2","23","17.6122818643193","0.1"
"13717","2","55","34","35.5578236492363","0.1"
"13717","3","70","69","27.0647450667291","0.1"
"13717","4","3","23","21.8941669047272","0.1"
"13718","1","74","15","33.1073738012583","0"
"13718","2","11","5","34.1792385769265","0"
"13718","3","51","23","116.640565756707","0"
"13719","1","54","21","38.1911443010798","0.25"
"13719","2","19","4","11.0107762058156","0"
"13719","3","26","26","37.9525206681364","0"
"13720","1","59","34","8.2740146480445","0"
"13720","2","73","22","1.13767701410612","0.2"
"13721","1","16","18","7.73895741914116","0"
"13721","2","11","15","24.6112789996111","0.25"
"13722","1","68","26","16.3899856456346","0"
"13722","2","59","52","10.6553405551755","0"
"13722","3","75","31","9.24942756525653","0"
"13723","1","77","8","17.025437595691","0.15"
"13723","2","44","16","98.7235585654365","0.15"
"13724","1","25","72","16.5570755247847","0.05"
"13724","2","42","24","16.6051367019249","0.05"
"13725","1","66","10","18.5058218864718","0.1"
"13725","2","65","14","8.81185397404","0.1"
"13725","3","69","10","1.73637164715014","0.1"
"13726","1","56","27","32.2118489786362","0"
"13727","1","23","9","9.38334261034508","0"
"13727","2","41","19","11.5123363118519","0"
"13727","3","77","5","14.779046224217","0"
"13728","1","31","25","6.95245763831768","0.05"
"13729","1","56","16","38.0692382605185","0"
"13729","2","77","29","11.147600089816","0"
"13729","3","72","29","10.2278311055078","0"
"13730","1","40","6","15.7180588606913","0"
"13730","2","24","17","4.27880491207708","0"
"13730","3","42","37","13.1857049331355","0"
"13731","1","28","18","40.9716453974598","0"
"13731","2","49","23","17.8945820640601","0"
"13732","1","28","9","47.5403509026266","0.05"
"13732","2","15","14","6.51501398772142","0.05"
"13733","1","54","18","44.6907858531096","0"
"13734","1","45","19","9.96368936399342","0"
"13734","2","53","5","66.587336019568","0"
"13734","3","67","27","63.0900810528063","0"
"13735","1","65","20","9.4052495963031","0"
"13735","2","14","71","23.7370585049554","0"
"13736","1","61","30","32.2977046477466","0"
"13736","2","2","14","25.4459241075636","0"
"13736","3","21","14","13.3435943490882","0"
"13736","4","53","12","77.3556092869934","0"
"13737","1","62","3","31.5150715444042","0"
"13738","1","70","14","28.8161179517662","0.1"
"13738","2","25","17","13.8411077121167","0.1"
"13739","1","43","17","12.1906552447473","0.15"
"13739","2","48","17","34.1359715223205","0.15"
"13740","1","39","9","55.0649918057956","0"
"13740","2","13","9","20.7203319681602","0"
"13741","1","28","3","51.1848608367898","0"
"13742","1","29","40","128.077383208778","0"
"13742","2","75","40","7.63586635572963","0.1"
"13743","1","7","51","51.1696028370462","0.15"
"13743","2","8","10","26.4641283975967","0.15"
"13743","3","4","15","28.7407420831432","0.15"
"13744","1","47","6","26.588721732056","0.15"
"13744","2","60","12","5.23792829618364","0.15"
"13744","3","46","9","12.5211428794485","0.15"
"13744","4","24","10","4.58942288808471","0.15"
"13745","1","61","14","28.9156610872961","0.2"
"13745","2","32","45","20.3438694939561","0.2"
"13745","3","21","36","11.2066562915567","0.2"
"13746","1","65","49","11.4792558268916","0"
"13746","2","20","49","91.8653536764792","0"
"13746","3","75","62","7.6911014040174","0"
"13746","4","56","87","39.8747604677754","0"
"13746","5","28","44","48.244181534291","0"
"13747","1","9","14","43.1069202893827","0.15"
"13747","2","16","44","8.89817046639339","0"
"13747","3","60","75","5.48447142801897","0.15"
"13747","4","27","107","42.7481230931572","0"
"13747","5","33","14","28.7140270465068","0.15"
"13748","1","18","31","27.0797111767505","0.1"
"13748","2","41","99","10.4343841231515","0.1"
"13748","3","42","25","14.4789501594589","0"
"13749","1","70","7","32.2786797396989","0"
"13749","2","59","4","8.61733810998717","0"
"13749","3","52","7","88.7585825328679","0"
"13750","1","38","17","77.2547810833643","0"
"13750","2","24","6","4.36188814827184","0"
"13750","3","44","10","77.3756648195751","0"
"13751","1","60","11","4.85088596203866","0.05"
"13751","2","10","17","7.16716027659332","0.05"
"13751","3","56","43","38.6646937835293","0"
"13752","1","24","8","5.81257731922211","0"
"13752","2","53","5","70.6700105691748","0"
"13753","1","35","3","6.46666023374597","0"
"13753","2","68","7","13.2442175941143","0"
"13753","3","41","11","9.97979776457911","0"
"13754","1","8","26","21.4806786503048","0"
"13754","2","30","22","26.5609155981791","0.2"
"13754","3","1","43","22.1990959964689","0.2"
"13754","4","40","27","18.7301665249911","0.2"
"13755","1","17","26","30.0434017048878","0.1"
"13755","2","37","18","4.95193901311647","0.1"
"13755","3","41","6","12.7791974532038","0.1"
"13755","4","20","15","103.142868675185","0.1"
"13756","1","30","12","30.5370363549092","0"
"13756","2","10","2","8.39348265314753","0"
"13756","3","43","72","14.5681274353695","0"
"13756","4","54","18","38.3590001625153","0"
"13757","1","40","19","22.2561719194475","0.1"
"13757","2","36","37","8.81325117720268","0"
"13758","1","1","9","22.4898801681002","0.15"
"13758","2","13","11","30.2168180036329","0"
"13758","3","56","33","48.0083514699488","0.15"
"13759","1","4","19","26.1623468742462","0.1"
"13759","2","36","37","9.33972434099738","0.1"
"13760","1","11","3","26.5325623981506","0"
"13760","2","33","8","24.599307936726","0.2"
"13760","3","72","9","9.6301367097135","0"
"13761","1","69","12","2.22610045171073","0"
"13761","2","55","17","39.9509386891969","0"
"13761","3","68","24","14.8370675737807","0"
"13762","1","43","25","9.62264129347461","0"
"13762","2","61","20","24.4402740826931","0"
"13762","3","17","41","21.3444472320885","0"
"13762","4","76","51","344.995063422786","0"
"13763","1","59","2","8.99054857071075","0"
"13764","1","66","24","22.84156415634","0"
"13764","2","30","15","30.0893681674864","0"
"13765","1","4","16","24.4461582917028","0.05"
"13765","2","73","26","1.23379918147139","0.05"
"13765","3","72","26","13.3419656584602","0"
"13766","1","40","12","22.7485797024375","0.2"
"13766","2","54","12","45.4848495673736","0.2"
"13766","3","30","12","32.3871824659702","0"
"13767","1","57","6","20.2100648384905","0.1"
"13767","2","11","60","28.0640252664024","0.1"
"13767","3","59","18","7.59612839366228","0.1"
"13767","4","40","12","19.2382364017034","0.1"
"13768","1","60","30","5.95227525426147","0.25"
"13768","2","12","13","11.8556611840526","0.25"
"13768","3","31","17","10.8900970257638","0"
"13768","4","33","26","28.2091402193747","0"
"13769","1","31","28","8.9866347348193","0"
"13769","2","72","20","12.4914222813988","0"
"13769","3","58","19","58.6040917644404","0"
"13769","4","73","8","1.16826251552651","0"
"13769","5","51","6","103.503565558281","0"
"13770","1","72","1","12.484720216816","0"
"13770","2","70","6","32.7319607756939","0"
"13771","1","13","9","30.6090968656397","0"
"13771","2","21","17","13.4168439857022","0"
"13771","3","33","17","33.9909777969578","0"
"13771","4","49","7","25.702295078018","0"
"13772","1","3","54","19.67748269981","0"
"13772","2","26","36","35.2443289612828","0"
"13772","3","38","27","86.7869708184292","0"
"13772","4","68","31","13.4342604400797","0"
"13773","1","71","11","34.0227281874001","0.1"
"13773","2","65","43","11.3572802502148","0.1"
"13773","3","38","5","95.106478722339","0.1"
"13773","4","24","42","5.18137542226014","0.1"
"13774","1","54","22","29.9074734020238","0.05"
"13774","2","11","14","25.8641883712781","0.05"
"13775","1","12","34","10.8951360746987","0.15"
"13775","2","23","78","10.0570486843372","0.15"
"13776","1","28","7","43.0981238130346","0"
"13776","2","67","7","64.2752226256535","0"
"13777","1","11","11","22.8529571755197","0"
"13778","1","62","37","25.6998671234347","0"
"13778","2","35","28","5.27757352653386","0"
"13778","3","7","9","37.8487368751091","0"
"13779","1","36","52","8.51617786098195","0"
"13779","2","32","21","17.7072975571","0.15"
"13780","1","41","14","11.0746290365221","0"
"13780","2","34","10","9.22533506572883","0.25"
"13781","1","51","50","85.0114343601954","0.15"
"13781","2","45","103","8.20866092583086","0.15"
"13781","3","31","57","6.70272419182372","0.15"
"13782","1","21","6","9.09821192112119","0.1"
"13782","2","61","10","24.5651721870272","0.1"
"13782","3","17","8","24.5555951218471","0.1"
"13782","4","19","10","9.11736605148145","0"
"13783","1","44","44","84.9244417261593","0"
"13783","2","16","44","10.552007579057","0.15"
"13783","3","35","22","7.01813900087694","0.15"
"13784","1","75","34","6.81667156620573","0"
"13784","2","69","20","1.82793427473673","0"
"13785","1","16","17","8.52021434988614","0"
"13785","2","22","29","3.06093133270827","0"
"13785","3","31","36","7.71765308582238","0"
"13785","4","35","7","5.83256732604473","0"
"13785","5","11","18","28.2669542889432","0"
"13786","1","62","20","30.5040303809606","0.05"
"13786","2","23","20","10.7219390368899","0.05"
"13786","3","77","10","15.5024214100255","0.05"
"13786","4","16","31","11.1658409715382","0.05"
"13787","1","51","21","115.699542140275","0.2"
"13787","2","14","31","24.4116819814208","0.2"
"13787","3","56","42","45.3879828079538","0.2"
"13787","4","19","37","9.66911914455157","0.2"
"13787","5","24","19","4.66392805796017","0.2"
"13788","1","72","20","12.7472184869435","0"
"13789","1","75","21","7.34352434877821","0"
"13789","2","64","31","33.6888839096868","0"
"13790","1","73","3","0.96450911286381","0"
"13790","2","47","24","24.1224703378868","0"
"13790","3","52","28","82.9477837062877","0"
"13790","4","53","17","54.8795942703216","0"
"13790","5","51","19","89.0758264536749","0"
